eater,Age_A,brood_ID,weight_tot,Date_analysis,phase
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
C,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
A,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
B,13,7_2019,12.8,132,early
A,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
C,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
B,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,14,7_2019,60.2,133,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
B,18,7_2019,146,137,late
A,18,7_2019,146,137,late
C,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
B,18,7_2019,146,137,late
A,18,7_2019,146,137,late
B,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
B,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
B,18,7_2019,146,137,late
C,18,7_2019,146,137,late
B,18,7_2019,146,137,late
C,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
C,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
B,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
C,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
C,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
A,18,7_2019,146,137,late
B,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
A,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
B,18,7_2019,146,137,late
A,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
C,18,7_2019,146,137,late
A,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
A,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
A,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
A,18,7_2019,146,137,late
C,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
A,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
B,18,7_2019,146,137,late
C,18,7_2019,146,137,late
B,18,7_2019,146,137,late
C,18,7_2019,146,137,late
C,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
C,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
B,18,7_2019,146,137,late
C,18,7_2019,146,137,late
A,19,7_2019,224.4,138,late
A,19,7_2019,224.4,138,late
A,19,7_2019,224.4,138,late
A,19,7_2019,224.4,138,late
A,19,7_2019,224.4,138,late
A,19,7_2019,224.4,138,late
A,19,7_2019,224.4,138,late
A,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
A,19,7_2019,224.4,138,late
A,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
A,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
B,19,7_2019,224.4,138,late
